typhoon,mun_code,pre_max_6h,pre_max_24h,during_total_rainfall,during_max_rainfall,during_mean_rainfall,during_max_1h_intensity,during_max_3h_intensity,during_max_6h_intensity,post_max_6h,post_max_24h
durian2006,PH128001000,3.9899999999999998,4.74,0.0,0.0,0.0,0.0,0.0,,0.6099999999999999,1.0399999999999998
durian2006,PH124701000,21.663636363636364,23.681818181818183,0.0,0.0,0.0,0.0,0.0,,0.009090909090909,0.009090909090909
durian2006,PH043401000,5.1,6.45,238.79999999999998,27.2,3.5641791044776117,39.65,67.25,101.35,1.2,1.45
durian2006,PH083702000,6.619999999999999,15.52,19.980000000000004,1.62,0.4077551020408164,2.8,6.32,8.58,8.64,10.14
durian2006,PH083703000,8.0,14.075,18.099999999999994,2.35,0.489189189189189,3.2750000000000004,6.3500000000000005,10.625,3.65,3.65
durian2006,PH071201000,4.0,4.7,0.0,0.0,0.0,0.0,0.0,,0.5,0.6
durian2006,PH015504000,0.45,0.9,24.049999999999997,5.15,0.9619999999999999,9.3,21.250000000000004,22.700000000000003,8.7,8.9
durian2006,PH021502000,9.95,14.4,0.3999999999999998,0.3666666666666666,0.05714285714285711,0.3666666666666666,0.3999999999999998,,177.36666666666665,222.78333333333333
durian2006,PH072201000,5.75,9.2,26.049999999999997,7.65,3.721428571428571,10.25,26.05,,0.30000000000000004,0.30000000000000004
durian2006,PH175901000,5.8,11.8,188.3,12.1,3.0868852459016396,22.15,44.900000000000006,83.10000000000001,3.4,5.55
durian2006,PH072202000,4.075,6.45,7.05,3.95,1.0071428571428571,4.925,7.05,,0.9,0.9
durian2006,PH072203000,4.26,6.4,12.020000000000001,3.7,1.7171428571428573,7.2,12.02,,0.92,0.92
durian2006,PH166701000,15.200000000000001,22.12,8.68,4.92,1.24,7.92,8.68,,5.0,9.3
durian2006,PH124717000,10.6,10.762500000000001,0.0,0.0,0.0,0.0,0.0,,0.9875,0.9875
durian2006,PH042101000,2.6,2.7666666666666666,190.9,25.7,2.8492537313432837,28.3,50.13333333333333,82.9,3.4666666666666663,3.4666666666666663
durian2006,PH025015000,2.79,3.64,8.57,1.66,0.3428,3.04,5.54,7.35,114.09,127.85
durian2006,PH142707000,4.183333333333334,5.366666666666666,5.233333333333333,1.05,0.7476190476190476,1.85,4.366666666666667,,46.53333333333333,53.4
durian2006,PH034901000,1.3166666666666662,1.433333333333333,37.9,6.2,1.0243243243243243,10.15,19.316666666666666,32.766666666666666,3.216666666666667,5.266666666666667
durian2006,PH023101000,14.066666666666666,18.733333333333334,9.033333333333333,2.1,1.2904761904761906,3.2666666666666666,7.316666666666667,,34.58333333333333,40.11666666666667
durian2006,PH071202000,7.2749999999999995,10.325,0.125,0.1,0.006578947368421052,0.1,0.125,0.125,6.825,8.225
durian2006,PH098301000,5.066666666666666,8.783333333333333,0.0,0.0,0.0,0.0,0.0,,0.4833333333333332,0.49999999999999983
durian2006,PH012901000,4.025,6.7,2.725,0.9,0.3892857142857143,1.35,2.275,,7.175,9.75
durian2006,PH063002000,15.216666666666665,23.133333333333333,5.616666666666665,1.2,0.15180180180180178,1.6666666666666665,2.933333333333333,4.016666666666667,13.833333333333334,15.2
durian2006,PH041002000,4.05,5.3,244.54999999999998,26.2,3.65,50.65,96.6,140.05,0.75,1.0
durian2006,PH021503000,4.933333333333334,8.016666666666667,0.0333333333333333,0.0333333333333333,0.004761904761904757,0.0333333333333333,0.0333333333333333,,177.4,202.08333333333331
durian2006,PH084801000,12.575000000000001,13.475,277.84999999999997,12.775,4.554918032786885,24.925,71.425,131.25,6.425,6.425
durian2006,PH086001000,13.524999999999999,14.525,82.05,3.625,1.4918181818181817,7.075000000000001,20.45,37.650000000000006,0.55,0.55
durian2006,PH087801000,10.95,16.974999999999998,68.42500000000001,3.1,1.2440909090909094,5.25,13.499999999999998,25.575,0.875,1.2249999999999999
durian2006,PH072204000,12.0,22.325,0.025,0.025,0.0019230769230769232,0.025,0.025,0.025,21.925,24.1
durian2006,PH104201000,8.1,13.04,0.0,0.0,0.0,0.0,0.0,,3.3600000000000003,4.12
durian2006,PH060401000,7.925,12.85,92.17500000000001,5.15,1.675909090909091,9.8,26.85,42.425,10.45,10.675
durian2006,PH104301000,2.42,5.38,1.02,1.02,0.1457142857142857,1.02,1.02,,7.32,8.16
durian2006,PH042102000,4.366666666666666,4.633333333333333,165.4,20.133333333333333,2.4686567164179105,23.03333333333333,38.833333333333336,64.73333333333333,10.033333333333333,10.533333333333333
durian2006,PH025001000,2.371428571428571,2.7142857142857135,2.7285714285714286,0.7,0.38979591836734695,1.3857142857142857,2.6142857142857143,,9.671428571428573,15.485714285714286
durian2006,PH074601000,4.166666666666666,4.266666666666666,7.766666666666667,2.8,1.1095238095238096,3.833333333333333,7.766666666666667,,0.43333333333333324,0.4666666666666665
durian2006,PH153801000,0.6499999999999999,0.7166666666666665,0.6833333333333333,0.6833333333333333,0.09761904761904762,0.6833333333333333,0.6833333333333333,,2.1833333333333336,2.8166666666666664
durian2006,PH021504000,12.775,15.15,0.6000000000000001,0.375,0.08571428571428573,0.375,0.6,,137.9625,186.1625
durian2006,PH086401000,8.766666666666666,19.166666666666664,7.633333333333332,1.4666666666666666,0.2462365591397849,2.0666666666666664,2.933333333333333,5.0,0.1666666666666666,0.36666666666666636
durian2006,PH036901000,1.0999999999999999,1.7666666666666666,33.4,9.366666666666667,0.9027027027027027,15.666666666666668,27.566666666666666,32.166666666666664,0.33333333333333326,0.6666666666666664
durian2006,PH015505000,2.5,2.825,1.475,0.5,0.21071428571428572,0.925,1.2750000000000001,,10.1,17.9
durian2006,PH071203000,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,4.8
durian2006,PH023102000,23.157142857142855,28.757142857142856,11.342857142857145,3.071428571428572,1.6204081632653065,5.557142857142858,9.8,,28.185714285714283,33.31428571428571
durian2006,PH031401000,0.9,1.375,82.64999999999999,24.675,1.354918032786885,40.675,50.800000000000004,58.275000000000006,6.625,9.875
durian2006,PH035401000,1.9000000000000001,2.7,28.775,8.0,0.5872448979591837,12.9,15.825,21.925,1.4500000000000002,2.275
durian2006,PH045801000,3.1,3.9000000000000004,71.1,5.2,1.1655737704918032,8.8,16.9,32.1,9.2,12.4
durian2006,PH063003000,3.4333333333333327,6.699999999999999,12.866666666666664,3.3666666666666663,0.29922480620155034,3.666666666666667,6.133333333333334,7.5,8.766666666666667,9.133333333333333
durian2006,PH060601000,7.8500000000000005,10.200000000000001,0.05,0.05,0.0071428571428571435,0.05,0.05,,6.15,10.0
durian2006,PH071204000,6.35,9.05,0.575,0.35,0.08214285714285714,0.425,0.575,,1.1,1.45
durian2006,PH124715000,4.08,4.36,1.2000000000000002,0.4,0.17142857142857146,0.52,0.98,,1.7399999999999998,1.7399999999999998
durian2006,PH035402000,1.9,2.0,85.39999999999999,24.7,1.7428571428571427,49.099999999999994,60.49999999999999,67.55,6.25,8.5
durian2006,PH021505000,5.800000000000001,8.181818181818182,0.0909090909090908,0.0818181818181818,0.012987012987012972,0.0818181818181818,0.0909090909090908,,89.64545454545456,102.33636363636363
durian2006,PH175303000,8.409090909090908,14.236363636363636,0.5909090909090902,0.209090909090909,0.023636363636363608,0.409090909090909,0.4818181818181816,0.4818181818181816,1.0818181818181816,1.1545454545454539
durian2006,PH124718000,4.675,6.25,1.0499999999999998,0.3666666666666666,0.14999999999999997,0.7,0.9916666666666665,,0.3333333333333331,0.3333333333333331
durian2006,PH035403000,1.1666666666666663,1.5166666666666662,55.48333333333333,17.316666666666666,1.2903100775193797,31.033333333333328,36.46666666666667,43.53333333333333,1.0999999999999999,2.2833333333333328
durian2006,PH072205000,4.1499999999999995,7.966666666666666,0.0,0.0,0.0,0.0,0.0,,18.866666666666667,19.866666666666667
durian2006,PH013302000,1.9749999999999999,2.15,0.37499999999999994,0.175,0.05357142857142856,0.32499999999999996,0.375,,23.1,31.2
durian2006,PH025002000,0.4125,0.5750000000000001,3.6,1.2375,0.27692307692307694,2.0125,3.325,3.6,64.2125,66.975
durian2006,PH054101000,1.9199999999999997,2.34,187.28000000000003,13.580000000000002,2.7952238805970153,25.450000000000003,66.09,103.64,2.0799999999999996,2.3299999999999996
durian2006,PH082601000,5.816666666666666,6.233333333333333,309.41666666666663,14.833333333333334,5.072404371584699,28.06666666666667,72.93333333333334,123.75,1.6999999999999997,1.7833333333333328
durian2006,PH015506000,3.0500000000000003,4.6000000000000005,4.725,1.725,0.24868421052631576,2.5,2.825,3.775,43.575,46.05
durian2006,PH142711000,3.0,3.5375,2.3749999999999996,0.6,0.33928571428571425,1.1124999999999998,2.2875,,7.8625,16.0875
durian2006,PH072206000,9.475,13.35,12.350000000000001,4.45,0.3983870967741936,4.7,8.100000000000001,8.100000000000001,1.8,2.625
durian2006,PH112301000,18.82857142857143,23.128571428571426,2.9999999999999996,0.7571428571428571,0.4285714285714285,1.1857142857142855,2.5714285714285716,,2.2857142857142856,2.3857142857142852
durian2006,PH045603000,6.571428571428571,7.7,305.1428571428571,17.15714285714286,4.180039138943248,34.3,87.95714285714286,135.18571428571428,15.614285714285714,15.771428571428572
durian2006,PH141101000,1.74,1.86,1.28,0.4,0.18285714285714286,0.76,1.22,,26.12,29.220000000000002
durian2006,PH023103000,16.2,22.6,10.419999999999998,4.779999999999999,1.4885714285714282,6.359999999999999,8.84,,70.68,79.1
durian2006,PH097302000,1.3199999999999998,2.04,0.33999999999999997,0.18,0.048571428571428564,0.33999999999999997,0.33999999999999997,,0.02,0.02
durian2006,PH074602000,3.0125,6.6625000000000005,12.25,4.2125,1.75,7.675000000000001,12.25,,3.1750000000000003,5.2250000000000005
durian2006,PH051701000,3.6999999999999997,4.175,304.55,17.4,4.545522388059702,33.599999999999994,86.5,160.9,61.975,61.975
durian2006,PH083705000,8.75,19.2,42.35,3.0,0.8642857142857143,4.575,11.299999999999999,16.950000000000003,10.9,10.9
durian2006,PH050501000,3.414285714285714,4.999999999999999,244.4142857142857,11.6,3.6479744136460552,22.014285714285716,61.18571428571428,117.9857142857143,13.714285714285715,15.400000000000002
durian2006,PH012802000,3.1,4.9,0.35,0.25,0.049999999999999996,0.25,0.35,,54.25,54.5
durian2006,PH071205000,3.9000000000000004,4.325,0.175,0.15,0.024999999999999998,0.175,0.175,,0.375,0.45
durian2006,PH013303000,1.6999999999999997,1.8666666666666663,0.1999999999999999,0.1333333333333333,0.028571428571428557,0.1999999999999999,0.1999999999999999,,11.5,12.933333333333332
durian2006,PH175201000,6.318181818181817,6.727272727272727,240.0090909090909,22.55454545454545,3.2877957658779575,39.345454545454544,76.51818181818182,131.66363636363636,1.7636363636363634,2.199999999999999
durian2006,PH103501000,1.8,3.4666666666666663,0.4999999999999999,0.3666666666666666,0.07142857142857141,0.4999999999999999,0.4999999999999999,,1.7,1.8333333333333333
durian2006,PH153601000,4.566666666666666,8.633333333333333,2.2,1.3,0.31428571428571433,2.2,2.2,,1.533333333333333,2.9666666666666663
durian2006,PH064501000,5.228571428571429,11.7,0.45714285714285696,0.2285714285714285,0.02406015037593984,0.2285714285714285,0.3142857142857142,0.3142857142857142,8.357142857142858,8.685714285714285
durian2006,PH035404000,1.58,1.9400000000000002,62.51999999999999,23.12,1.2759183673469385,35.480000000000004,41.94,51.7,0.98,1.96
durian2006,PH074603000,8.8,8.9,2.9,1.35,0.41428571428571426,2.4000000000000004,2.9,,0.45,0.45
durian2006,PH042103000,3.3,4.575,100.95000000000002,4.775,1.506716417910448,9.350000000000001,23.55,40.425,11.225000000000001,12.049999999999999
durian2006,PH166702000,14.633333333333333,18.966666666666665,5.666666666666666,3.7,0.8095238095238094,4.866666666666666,5.666666666666666,,5.5,9.166666666666666
durian2006,PH097226000,2.228571428571428,3.2999999999999994,0.0,0.0,0.0,0.0,0.0,,0.2857142857142853,0.41428571428571387
durian2006,PH072207000,5.916666666666667,8.366666666666667,19.433333333333334,5.066666666666666,2.776190476190476,9.366666666666667,19.433333333333334,,0.9666666666666666,0.9666666666666666
durian2006,PH063004000,7.375000000000001,8.65,14.9,2.225,0.34651162790697676,4.0,9.9,12.225000000000001,9.475,9.725
durian2006,PH012803000,0.775,0.85,0.95,0.775,0.1357142857142857,0.95,0.95,,1.9249999999999998,5.175
durian2006,PH025003000,1.3666666666666667,1.583333333333333,3.433333333333333,0.6666666666666667,0.49047619047619045,1.2666666666666666,3.0999999999999996,,4.9,8.049999999999999
durian2006,PH030802000,6.0625,8.3625,65.85,5.4375,1.1972727272727273,10.549999999999999,24.025,38.4625,1.7874999999999999,1.9249999999999998
durian2006,PH052001000,4.699999999999999,6.433333333333334,264.76666666666665,18.73333333333333,4.340437158469945,31.999999999999993,79.73333333333332,142.83333333333331,19.43333333333333,21.266666666666666
durian2006,PH112501000,4.835714285714285,10.107142857142856,2.6142857142857148,1.1285714285714286,0.37346938775510213,1.3928571428571432,1.5285714285714285,,24.0,24.07857142857143
durian2006,PH021506000,4.96,8.54,0.8266666666666665,0.48,0.11809523809523807,0.5733333333333333,0.8266666666666664,,88.47333333333333,119.75333333333333
durian2006,PH064502000,7.242857142857143,14.142857142857142,0.11428571428571421,0.1,0.006015037593984958,0.1,0.11428571428571421,0.11428571428571421,5.942857142857143,6.128571428571428
durian2006,PH141102000,0.925,1.625,0.175,0.175,0.024999999999999998,0.175,0.175,,29.925,34.9
durian2006,PH013304000,2.175,2.525,0.2,0.125,0.028571428571428574,0.2,0.2,,20.275,23.175
durian2006,PH126501000,3.95,4.7749999999999995,0.3083333333333332,0.15,0.04404761904761902,0.2083333333333333,0.3083333333333332,,13.791666666666666,14.658333333333333
durian2006,PH074604000,1.925,4.0375,7.262499999999999,3.025,1.0374999999999999,5.0,7.262499999999999,,1.0875,2.0125
durian2006,PH141103000,2.255555555555555,4.177777777777777,2.322222222222222,0.9222222222222222,0.33174603174603173,1.2444444444444445,2.0777777777777775,,7.366666666666667,10.91111111111111
durian2006,PH175304000,1.3249999999999997,2.458333333333332,0.0958333333333331,0.0375,0.003833333333333324,0.0375,0.0624999999999999,0.0624999999999999,0.4624999999999996,0.7333333333333324
durian2006,PH153602000,22.099999999999998,29.35,0.375,0.25,0.05357142857142857,0.375,0.375,,0.025,0.025
durian2006,PH031402000,4.3,5.2,54.7,6.0,1.116326530612245,10.35,15.625,25.424999999999997,5.95,7.675
durian2006,PH072208000,13.06,20.46,18.740000000000002,7.26,0.6045161290322582,7.319999999999999,15.3,15.3,4.36,5.3
durian2006,PH082602000,3.5375,5.45,30.0625,2.4125,0.6135204081632653,3.9625000000000004,10.075000000000001,17.9,0.6499999999999999,1.0125
durian2006,PH082603000,2.2999999999999994,5.1428571428571415,39.84285714285714,3.5,0.8131195335276967,5.385714285714287,13.414285714285716,24.342857142857145,1.2428571428571427,1.5714285714285707
durian2006,PH013305000,2.2,3.0,0.7249999999999999,0.25,0.10357142857142855,0.475,0.55,,9.025,10.8
durian2006,PH063005000,1.6666666666666665,2.8666666666666667,82.23333333333333,6.233333333333333,1.4951515151515151,12.1,30.0,47.53333333333334,0.7999999999999999,0.8999999999999998
durian2006,PH051702000,6.25,6.35,277.35,18.65,4.139552238805971,35.9,87.79999999999998,141.95,51.9,52.05
durian2006,PH041003000,1.875,2.075,201.45,18.05,2.7595890410958903,34.825,77.7,110.2,2.525,2.525
durian2006,PH143201000,2.0714285714285716,2.8285714285714283,3.357142857142857,1.3571428571428572,0.4795918367346939,2.392857142857143,3.3285714285714283,,17.321428571428573,26.071428571428573
durian2006,PH054102000,2.82,3.5999999999999996,191.54000000000002,13.919999999999998,2.858805970149254,26.88,74.56,116.22,1.98,2.1799999999999997
durian2006,PH037701000,1.8999999999999995,2.7833333333333323,26.633333333333336,4.95,0.6193798449612404,6.983333333333333,11.566666666666666,15.683333333333334,60.6,71.7
durian2006,PH041004000,3.15,4.2,211.05,18.425,3.1500000000000004,33.975,78.3,107.175,1.125,1.75
durian2006,PH060402000,7.559999999999999,12.5,95.34,5.12,1.9457142857142857,9.92,26.88,44.54,13.08,13.84
durian2006,PH104202000,1.875,3.675,0.0,0.0,0.0,0.0,0.0,,2.025,2.025
durian2006,PH097224000,1.4124999999999999,2.4875,0.0,0.0,0.0,0.0,0.0,,0.6749999999999999,1.4375
durian2006,PH071206000,5.625,8.925,0.0,0.0,0.0,0.0,0.0,,2.625,2.625
durian2006,PH153603000,5.025,9.35,1.9,0.925,0.2714285714285714,1.75,1.9,,2.425,4.875
durian2006,PH104302000,2.514285714285714,5.357142857142856,0.0,0.0,0.0,0.0,0.0,,13.114285714285714,16.37142857142857
durian2006,PH104303000,5.1,11.42,1.0799999999999996,0.4599999999999999,0.08307692307692305,0.7399999999999998,1.0599999999999996,1.0799999999999996,10.120000000000001,12.36
durian2006,PH031403000,2.35,2.725,87.75,28.8,2.0406976744186047,49.05,61.7,69.575,4.925,10.725
durian2006,PH021507000,4.749999999999999,6.399999999999999,0.0833333333333332,0.05,0.011904761904761887,0.05,0.0833333333333332,,154.36666666666667,164.73333333333332
durian2006,PH103502000,1.8,3.0,0.8500000000000001,0.675,0.12142857142857144,0.8500000000000001,0.8500000000000001,,4.7,4.75
durian2006,PH054103000,0.9899999999999999,1.3699999999999999,108.87000000000002,6.45,1.784754098360656,11.899999999999999,28.96,54.32,3.4499999999999997,3.9699999999999998
durian2006,PH015507000,2.3249999999999997,3.475,23.924999999999997,5.375,0.9569999999999999,10.25,20.5,23.150000000000002,23.150000000000002,25.175
durian2006,PH036902000,1.8375,2.5,19.0,4.125,0.4418604651162791,6.2250000000000005,7.8500000000000005,11.962499999999999,2.725,3.0
durian2006,PH025004000,3.0428571428571427,3.442857142857142,2.7142857142857144,0.6714285714285715,0.38775510204081637,1.3285714285714287,2.6142857142857143,,15.014285714285714,19.97142857142857
durian2006,PH063006000,3.84,4.3999999999999995,19.0,2.3600000000000003,0.3877551020408163,3.42,6.58,8.22,6.1,6.1
durian2006,PH142701000,8.128571428571428,9.857142857142856,5.642857142857142,0.9714285714285712,0.8061224489795917,1.7999999999999998,4.871428571428571,,11.5,13.071428571428571
durian2006,PH112502000,1.1571428571428568,1.6428571428571421,0.18571428571428533,0.0857142857142857,0.026530612244897906,0.0999999999999999,0.1714285714285711,,18.3,18.3
durian2006,PH012902000,0.95,1.1,0.7,0.35,0.09999999999999999,0.39999999999999997,0.44999999999999996,,14.499999999999998,20.7
durian2006,PH060403000,6.633333333333334,10.666666666666666,99.03333333333333,5.333333333333334,2.02108843537415,10.100000000000001,27.6,45.900000000000006,15.5,15.533333333333333
durian2006,PH126302000,2.9375,3.7625,0.5625,0.5625,0.08035714285714286,0.5625,0.5625,,20.7125,20.912499999999998
durian2006,PH013306000,2.7,3.7666666666666666,1.5999999999999999,0.6,0.22857142857142856,0.7999999999999999,1.0666666666666664,,9.1,11.066666666666666
durian2006,PH140101000,0.7833333333333333,1.2833333333333332,0.3333333333333332,0.2166666666666666,0.0476190476190476,0.3166666666666666,0.3333333333333332,,23.583333333333336,29.666666666666668
durian2006,PH012804000,5.66,6.82,0.04,0.04,0.005714285714285714,0.04,0.04,,73.66,86.2
durian2006,PH015508000,1.7333333333333332,1.7999999999999998,10.816666666666668,1.8666666666666667,0.5692982456140352,3.4333333333333336,6.683333333333334,7.95,11.983333333333333,14.316666666666665
durian2006,PH124716000,20.6375,20.8625,0.0,0.0,0.0,0.0,0.0,,0.05,0.05
durian2006,PH012811000,1.3,1.7,1.9999999999999998,1.325,0.2857142857142857,1.7999999999999998,2.0,,5.575,7.125
durian2006,PH112401000,9.6,11.342857142857142,0.057142857142856905,0.0285714285714285,0.008163265306122415,0.042857142857142705,0.0571428571428569,,1.871428571428571,2.9714285714285706
durian2006,PH175202000,4.866666666666666,6.266666666666666,250.9333333333333,23.633333333333333,3.7452736318407958,37.03333333333333,85.76666666666667,140.16666666666666,0.7166666666666665,0.7666666666666663
durian2006,PH012903000,0.74,1.3599999999999999,0.0,0.0,0.0,0.0,0.0,,8.3,14.64
durian2006,PH072209000,1.7166666666666663,2.799999999999999,8.966666666666665,0.7666666666666667,0.20852713178294568,1.4333333333333336,2.95,5.266666666666667,0.7666666666666666,0.7666666666666666
durian2006,PH175902000,2.1,2.4,215.2,12.0,3.2119402985074625,22.099999999999998,58.199999999999996,109.3,0.8999999999999999,0.8999999999999999
durian2006,PH045803000,4.375,5.9,84.925,5.35,1.3922131147540984,8.600000000000001,21.8,33.825,4.725,5.8
durian2006,PH052002000,5.475,7.55,392.975,23.15,6.442213114754098,44.175,110.8,190.625,1.55,2.8249999999999997
durian2006,PH060602000,16.17142857142857,23.585714285714285,51.08571428571429,4.128571428571428,1.0425655976676385,7.671428571428571,19.1,25.985714285714288,7.357142857142857,9.7
durian2006,PH056202000,6.7,7.8999999999999995,338.25,19.75,5.048507462686567,38.72500000000001,108.9,180.8,12.25,13.75
durian2006,PH072210000,8.5,14.175,1.125,1.125,0.08653846153846154,1.125,1.125,1.125,21.8,24.275000000000002
durian2006,PH153818000,28.75,37.099999999999994,0.7,0.7,0.09999999999999999,0.7,0.7,,0.0,0.0
durian2006,PH144401000,3.2666666666666666,4.616666666666666,7.016666666666667,1.95,1.0023809523809524,3.3166666666666664,6.133333333333333,,28.866666666666667,29.48333333333333
durian2006,PH166801000,28.999999999999996,35.71666666666666,2.2833333333333337,0.95,0.32619047619047625,1.5333333333333332,2.283333333333333,,3.2166666666666663,4.55
durian2006,PH063007000,4.125,8.725,10.35,3.775,0.2797297297297297,3.8249999999999997,4.75,6.1,6.75,8.35
durian2006,PH063008000,3.5666666666666664,4.616666666666666,21.716666666666665,2.3,0.4431972789115646,4.05,8.266666666666667,11.233333333333333,7.1,7.1
durian2006,PH103503000,1.9,1.9249999999999998,1.7,1.025,0.24285714285714285,1.7,1.7,,9.475,10.575
durian2006,PH083706000,7.975,17.525,35.199999999999996,2.4,0.7183673469387755,4.15,9.375,13.850000000000001,14.1,14.8
durian2006,PH074605000,0.8666666666666665,1.6333333333333326,6.8500000000000005,2.7333333333333334,0.9785714285714286,4.800000000000001,6.8500000000000005,,0.9666666666666668,1.4333333333333333
durian2006,PH020901000,1.85,2.0,0.0,0.0,0.0,0.0,0.0,,2.5999999999999996,3.55
durian2006,PH086002000,7.0625,10.7,36.56875000000001,2.29375,0.6648863636363638,3.5,9.71875,18.1125,3.75,4.7625
durian2006,PH168501000,10.962499999999999,23.012500000000003,9.7625,3.0375,0.31491935483870964,4.8125,6.2,7.7,2.1625,4.4875
durian2006,PH015509000,0.55,0.8,32.95,5.8,1.0629032258064517,10.7,25.900000000000002,30.700000000000003,1.5,1.9500000000000002
durian2006,PH051601000,4.3875,5.3875,290.36249999999995,32.2625,4.333768656716417,61.2875,127.425,173.05,3.4625,3.5749999999999997
durian2006,PH063009000,2.175,3.175,71.57499999999999,6.625,1.301363636363636,12.275,29.349999999999998,44.7,0.8,0.95
durian2006,PH060404000,7.68,10.159999999999998,105.52,5.94,1.9185454545454546,10.88,28.360000000000003,49.1,16.78,16.82
durian2006,PH041005000,3.528571428571428,5.3428571428571425,245.18571428571428,25.742857142857144,3.3587084148727984,46.42857142857143,90.28571428571429,132.9142857142857,0.3285714285714283,0.5428571428571424
durian2006,PH175305000,1.825,4.7124999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.4000000000000001
durian2006,PH051703000,5.340000000000001,5.56,289.78,17.68,4.325074626865671,34.5,90.32,147.17999999999998,46.660000000000004,46.760000000000005
durian2006,PH052003000,5.1499999999999995,6.575,347.575,17.675,5.697950819672131,35.025000000000006,91.575,165.375,1.575,2.725
durian2006,PH083707000,11.774999999999999,17.65,15.524999999999999,9.1,0.5008064516129032,11.75,12.149999999999999,13.999999999999998,0.975,1.525
durian2006,PH054104000,5.466666666666667,6.233333333333333,215.36666666666667,13.666666666666666,3.530601092896175,26.833333333333332,74.33333333333334,122.96666666666667,1.9,1.9999999999999998
durian2006,PH071207000,3.3800000000000003,5.640000000000001,0.0,0.0,0.0,0.0,0.0,,4.28,4.46
durian2006,PH041006000,3.5749999999999997,5.575,234.82499999999996,21.725,3.504850746268656,41.45,87.8,130.375,0.45,0.75
durian2006,PH013307000,3.2,3.25,0.35,0.2,0.049999999999999996,0.35,0.35,,23.3,29.85
durian2006,PH144402000,3.68,4.18,2.88,0.62,0.4114285714285714,1.18,2.7199999999999998,,13.3,24.52
durian2006,PH101301000,1.4727272727272724,2.4090909090909083,0.45454545454545436,0.3545454545454545,0.06493506493506492,0.3545454545454545,0.39090909090909076,,2.027272727272727,3.3454545454545452
durian2006,PH015510000,0.625,1.0999999999999999,31.7,6.575,1.0225806451612902,12.375,24.55,30.075000000000003,0.25,0.5
durian2006,PH043402000,5.133333333333334,6.2,216.10000000000002,35.33333333333333,3.2253731343283585,52.43333333333333,67.19999999999999,93.0,2.033333333333333,2.1333333333333333
durian2006,PH166802000,16.425,22.125,1.3249999999999997,0.625,0.10192307692307691,0.975,1.15,1.3,1.225,1.7
durian2006,PH015511000,0.5800000000000001,0.9800000000000001,31.0,6.640000000000001,1.0,12.120000000000001,24.400000000000002,28.939999999999998,1.08,1.56
durian2006,PH153604000,9.299999999999999,14.4,1.3250000000000002,0.525,0.1892857142857143,0.975,1.325,,5.75,9.225000000000001
durian2006,PH097303000,4.257142857142857,6.157142857142856,0.0142857142857142,0.0142857142857142,0.0020408163265306,0.0142857142857142,0.0142857142857142,,0.0,0.0
durian2006,PH025005000,2.36,2.6799999999999997,3.88,1.06,0.5542857142857143,1.9600000000000002,3.74,,7.379999999999999,14.06
durian2006,PH060603000,13.6,15.55,1.7000000000000002,0.9,0.05483870967741936,1.0,1.0,1.0,9.3,10.0
durian2006,PH023104000,25.383333333333336,29.46666666666667,12.566666666666665,4.866666666666666,1.7952380952380949,7.466666666666667,10.683333333333334,,44.08333333333333,51.166666666666664
durian2006,PH144403000,1.35,1.95,3.45,0.95,0.4928571428571429,1.45,3.2,,15.525,28.175
durian2006,PH071248000,13.475,18.7,2.025,1.275,0.081,1.275,1.275,1.95,0.5,1.0
durian2006,PH071208000,5.916666666666666,6.916666666666666,0.9333333333333332,0.7,0.13333333333333333,0.9333333333333332,0.9333333333333332,,1.3666666666666667,1.8999999999999997
durian2006,PH087802000,8.55,12.7,56.325,3.25,1.0240909090909092,4.949999999999999,11.325,21.375,1.1,1.1
durian2006,PH064503000,9.875,13.487499999999999,0.0,0.0,0.0,0.0,0.0,,9.950000000000001,12.9375
durian2006,PH015512000,3.575,5.725,5.1,1.5,0.26842105263157895,2.1,2.6,3.975,38.175,43.95
durian2006,PH045804000,3.283333333333333,4.016666666666666,100.05,4.683333333333334,1.4932835820895523,8.849999999999998,23.68333333333333,45.266666666666666,5.133333333333334,7.699999999999999
durian2006,PH074607000,2.6,4.82,12.62,4.26,1.8028571428571427,7.739999999999999,12.62,,4.14,6.26
durian2006,PH063010000,9.325,10.475000000000001,39.62500000000001,3.875,0.7204545454545456,7.1499999999999995,16.325,21.85,8.95,10.625
durian2006,PH153605000,8.15,14.6,1.8,0.9,0.2571428571428572,1.75,1.8,,5.3,8.7
durian2006,PH015513000,1.0,1.2750000000000001,18.45,3.575,0.738,7.15,15.5,16.425,9.0,11.625
durian2006,PH133902000,2.15,4.25,58.50000000000001,4.6,0.873134328358209,6.749999999999998,14.399999999999999,25.200000000000003,7.7,10.549999999999999
durian2006,PH104304000,6.949999999999999,15.15,0.0,0.0,0.0,0.0,0.0,,7.7,11.7
durian2006,PH084802000,8.899999999999999,9.45,320.6,14.2,5.255737704918033,27.7,72.95,131.65,5.3999999999999995,5.55
durian2006,PH174001000,3.0166666666666666,4.466666666666666,235.66666666666666,15.45,3.228310502283105,25.83333333333333,66.73333333333333,118.4,0.8666666666666664,1.716666666666666
durian2006,PH084803000,14.04,17.64,305.3,15.68,5.004918032786885,30.939999999999998,84.88,156.44,7.7,8.02
